# Sigma = 0.604987
       19.8220245286        0.4653179477
       20.1850165242        0.4664576023
       20.5480085197        0.4676643852
       20.9110005153        0.4689354330
       21.2739925109        0.4702625066
       21.6369845064        0.4716332295
       21.9999765020        0.4730291775
       22.3629684975        0.4744360769
       22.7259604931        0.4758588705
       23.0889524887        0.4773191130
       23.4519444842        0.4788333836
       23.8149364798        0.4803993382
       24.1779284753        0.4820065698
       24.5409204709        0.4836545030
       24.9039124665        0.4853516818
       25.2669044620        0.4871017451
       25.6298964576        0.4889018407
       25.9928884532        0.4907563314
       26.3558804487        0.4926801807
       26.7188724443        0.4946812563
       27.0818644398        0.4967472739
       27.4448564354        0.4988603597
       27.8078484310        0.5010204729
       28.1708404265        0.5032443092
       28.5338324221        0.5055442858
       28.8968244176        0.5079221344
       29.2598164132        0.5103842938
       29.6228084088        0.5129478032
       29.9858004043        0.5156221248
       30.3487923999        0.5183968064
       30.7117843955        0.5212591742
       31.0747763910        0.5242167650
       31.4377683866        0.5272905533
       31.8007603821        0.5304939671
       32.1637523777        0.5338346574
       32.5267443733        0.5373319641
       32.8897363688        0.5410121443
       33.2527283644        0.5448839174
       33.6157203600        0.5489371648
       33.9787123555        0.5531714087
       34.3417043511        0.5576091772
       34.7046963466        0.5622774861
       35.0676883422        0.5672159839
       35.4306803378        0.5726779994
       35.7936723333        0.5801704103
       36.1566643289        0.5958721910
       36.5196563244        0.6356964099
       36.8826483200        0.7206449537
       37.2456403156        0.8496873865
       37.6086323111        0.9772146444
       37.9716243067        1.0457988203
       38.3346163023        1.0447462074
       38.6976082978        1.0105360923
       39.0606002934        0.9793348156
       39.4235922889        0.9632516367
       39.7865842845        0.9602395804
       40.1495762801        0.9665737192
       40.5125682756        0.9804602789
       40.8755602712        1.0017153857
       41.2385522667        1.0314678200
       41.6015442623        1.0728109278
       41.9645362579        1.1327959371
       42.3275282534        1.2247552950
       42.6905202490        1.3613359896
       43.0535122446        1.5199115490
       43.4165042401        1.6002774917
       43.7794962357        1.4718794953
       44.1424882312        1.1274231982
       44.5054802268        0.7315685948
       44.8684722224        0.4544831742
       45.2314642179        0.3285139296
       45.5944562135        0.2926689210
       45.9574482091        0.2897146424
       46.3204402046        0.2949296542
       46.6834322002        0.3019460397
       47.0464241957        0.3097156221
       47.4094161913        0.3180926876
       47.7724081869        0.3270161207
       48.1354001824        0.3364697893
       48.4983921780        0.3465211532
       48.8613841735        0.3573059480
       49.2243761691        0.3689559351
       49.5873681647        0.3815467244
       49.9503601602        0.3952932485
       50.3133521558        0.4120459387
       50.6763441514        0.4420542697
       51.0393361469        0.5216014372
       51.4023281425        0.7268060368
       51.7653201380        1.1251822337
       52.1283121336        1.6537569560
       52.4913041292        2.0953125647
       52.8542961247        2.2761321872
       53.2172881203        2.2357507875
       53.5802801158        2.1320986654
       53.9432721114        2.0693655294
       54.3062641070        2.0663565384
       54.6692561025        2.1103061933
       55.0322480981        2.1919401510
       55.3952400937        2.3118353584
       55.7582320892        2.4808392992
       56.1212240848        2.7259173450
       56.4842160803        3.0983082135
       56.8472080759        3.6468743807
       57.2102000715        4.2881456162
       57.5731920670        4.6491550542
       57.9361840626        4.2441737898
       58.2991760582        3.0408655365
       58.6621680537        1.6352045467
       59.0251600493        0.6427415331
       59.3881520448        0.1818123474
       59.7511440404        0.0366632878
       60.1141360360        0.0052393189
       60.4771280315        0.0005285137
       60.8401200271        0.0000375334
       61.2031120226        0.0000018730
       61.5661040182        0.0000000656
       61.9290960138        0.0000000016
       62.2920880093        0.0000000000
       62.6550800049        0.0000000000
       63.0180720005        0.0000000000
       63.3810639960        0.0000000000
       63.7440559916        0.0000000000
       64.1070479871        0.0000000000
